,企业名称,被投资企业名称,投资比例
1,江苏省健尔康医用敷料有限公司,常州融信医学微创科技有限公司,100%
2,江苏省健尔康医用敷料有限公司,江苏恒通医疗用品科技有限公司,100%
3,江苏省健尔康医用敷料有限公司,健尔康（上海）信息技术有限公司,100%
4,江苏省健尔康医用敷料有限公司,江苏恒海医疗用品有限公司,100%
0,江苏兆胜空调有限公司,重庆蓝信空调股份有限公司,75%
1,江苏兆胜空调有限公司,江苏兆胜科技股份有限公司,85.71429%
0,江苏光大电控设备有限公司,南京智享电科技有限公司,95%
1,江苏光大电控设备有限公司,江苏润铝新型材料科技有限公司,1%
2,江苏光大电控设备有限公司,泰州尔发电气科技有限公司,100%
0,江苏光芒集团有限公司,江苏光芒不锈钢制品有限公司,5%
1,江苏光芒集团有限公司,泰州光芒太阳能工程有限公司,10%
2,江苏光芒集团有限公司,江苏光芒厨卫电器销售有限公司,52%
3,江苏光芒集团有限公司,江苏光芒置业有限公司,5%
4,江苏光芒集团有限公司,江苏光芒智能照明科技有限公司,10%
5,江苏光芒集团有限公司,江苏光芒燃具股份有限公司,6.66667%
6,江苏光芒集团有限公司,江苏同学建设有限公司,50%
7,江苏光芒集团有限公司,江苏光芒厨电科技有限公司,0.5%
8,江苏光芒集团有限公司,江苏光芒新能源股份有限公司,1%
9,江苏光芒集团有限公司,南京光芒厨卫电器有限公司,2%
10,江苏光芒集团有限公司,江苏光芒新能源科技有限公司,-
0,江苏光阳动力环保设备有限公司,成都宜联环保有限公司,10%
1,江苏光阳动力环保设备有限公司,宜兴光阳环保工程有限公司,64.46936%
2,江苏光阳动力环保设备有限公司,宜兴市华夏联合环保技术有限公司,2.75482%
0,江苏克胜集团股份有限公司,湖南克胜新农业服务有限公司,61%
1,江苏克胜集团股份有限公司,江苏克胜进出口有限公司,100%
2,江苏克胜集团股份有限公司,江苏克胜作物科技有限公司,100%
0,江苏全兴电缆有限公司,上海全兴线缆经销部,100%
0,江苏全能机械设备有限公司,江苏润能环保科技有限公司,40%
1,江苏全能机械设备有限公司,宜兴中陶茶具艺术博览中心有限公司,98%
0,江苏八巨药业有限公司,滨海临海资产管理有限公司,9.09091%
1,江苏八巨药业有限公司,滨海宏博环境技术服务股份有限公司,3.918%
0,江苏六维物流设备实业有限公司,河北六维智能物流装备有限公司,100%
1,江苏六维物流设备实业有限公司,南京六维物流设备有限公司,100%
2,江苏六维物流设备实业有限公司,金六维物流设备（北京）有限公司,100%
3,江苏六维物流设备实业有限公司,南京六维安装服务有限公司,100%
0,江苏共昌轧辊有限公司,宜兴市共昌商贸有限公司,100%
1,江苏共昌轧辊有限公司,宜兴市国昌轧辊有限公司,100%
2,江苏共昌轧辊有限公司,安徽宝昌联合轧辊有限公司,32.99928%
3,江苏共昌轧辊有限公司,江苏省华信冶金产品检测有限公司,100%
4,江苏共昌轧辊有限公司,宜兴市荣昌废金属回收有限公司,100%
5,江苏共昌轧辊有限公司,天津渤钢五号企业管理合伙企业（有限合伙）,0.12634%
0,江苏兴源石化实业有限公司,江苏维新节能保温材料有限公司,30%
1,江苏兴源石化实业有限公司,北京鼎锐企业管理咨询中心（有限合伙）,1.52935%
0,江苏兴纺机械有限公司,江苏圣蓝科技有限公司,20.34884%
0,江苏兴达钢帘线股份有限公司,江苏兴达特种金属复合线有限公司,100%
1,江苏兴达钢帘线股份有限公司,上海兴达钢帘线有限公司,100%
2,江苏兴达钢帘线股份有限公司,江苏兴达智能制造有限公司,100%
3,江苏兴达钢帘线股份有限公司,泰州兴达汽车修理有限公司,100%
4,江苏兴达钢帘线股份有限公司,山东兴达钢帘线有限公司,66.8846%
0,江苏兴龙金属制品股份有限公司,兴化市东风汽车技术服务站,100%
1,江苏兴龙金属制品股份有限公司,兴化市董北富联农村小额贷款有限公司,26%
0,江苏冠达集团股份有限公司,阜宁县冠达帽业有限公司,100%
1,江苏冠达集团股份有限公司,南通冠达工艺品有限公司,20%
2,江苏冠达集团股份有限公司,江苏冠达纺织商城有限公司,35%
3,江苏冠达集团股份有限公司,江苏冠达集团进出口有限公司,90%
0,江苏凯华集团有限公司,兴化市华威药用瓶有限责任公司,79.62441%
0,江苏凯菊面粉有限公司,江苏三零面粉有限公司,0.90075%
0,江苏刘潭集团有限公司,无锡刘潭服装有限公司,70%
1,江苏刘潭集团有限公司,无锡捷软信息技术股份有限公司,95%
2,江苏刘潭集团有限公司,无锡新东方医用科技有限公司,100%
3,江苏刘潭集团有限公司,无锡维京服装有限公司,5%
4,江苏刘潭集团有限公司,东工纺织品（无锡）有限公司,2.44713%
5,江苏刘潭集团有限公司,嘉兴长蕾股权投资合伙企业（有限合伙）,-
6,江苏刘潭集团有限公司,苏州纳川同合二期创业投资合伙企业（有限合伙）,-
0,江苏利巨印染有限公司,江苏利巨服饰有限公司,75%
1,江苏利巨印染有限公司,常熟利泰印染有限公司,75%
0,江苏利康集团公司,苏州大和医用材料有限公司,75%
1,江苏利康集团公司,江苏利康进出口有限公司,75%
2,江苏利康集团公司,苏州理康医疗器械有限公司,100%
0,江苏利通电子有限公司,安徽博盈机电科技有限公司,100%
1,江苏利通电子有限公司,宜兴奕铭光电科技有限公司,100%
2,江苏利通电子有限公司,宜兴市友通货运有限公司,100%
3,江苏利通电子有限公司,江苏利通投资有限公司,100%
4,江苏利通电子有限公司,江苏利畅国际贸易有限公司,100%
5,江苏利通电子有限公司,南京金宁微波有限公司,100%
6,江苏利通电子有限公司,青岛博赢智巧科技有限公司,100%
7,江苏利通电子有限公司,东莞市奕铭光电科技有限公司,100%
8,江苏利通电子有限公司,无锡有容微电子有限公司,13.33375%
0,江苏剑牌农药化工有限公司,上海炳勋国际贸易有限公司,100%
1,江苏剑牌农药化工有限公司,滨海临海资产管理有限公司,9.09091%
2,江苏剑牌农药化工有限公司,宁夏苏融达化工有限公司,100%
3,江苏剑牌农药化工有限公司,江苏剑牌生物科技有限公司,100%
0,江苏力丰特种涂料有限公司,常州市力丰防腐保温工程有限公司,78.94737%
0,江苏力宝建材工业有限公司,浙江力宝高新建材股份有限公司,17.89735%
1,江苏力宝建材工业有限公司,安徽林泉生态农业开发有限公司,100%
0,江苏力阳电器制造有限公司,江苏华源电力工程有限公司,30%
1,江苏力阳电器制造有限公司,江苏力阳电力科技有限公司,40%
0,江苏包罗铜材集团股份有限公司,江苏天宇新材料研究所有限公司,100%
1,江苏包罗铜材集团股份有限公司,江苏包罗金属科技有限公司,2%
2,江苏包罗铜材集团股份有限公司,海门市包罗运输有限公司,80%
0,江苏省化工研究所有限公司,江苏顺达新材料有限公司,65.2%
1,江苏省化工研究所有限公司,滁州九天峰度假村有限公司,100%
2,江苏省化工研究所有限公司,铁岭友森聚氨酯有限公司,100%
3,江苏省化工研究所有限公司,江苏江化聚氨酯产品质量检测有限公司,80%
0,江苏北固水泥有限公司,合肥万唯科技技术有限公司,99%
1,江苏北固水泥有限公司,江苏翰雅生态农业（集团）有限公司,60%
2,江苏北固水泥有限公司,镇江北固海螺水泥有限责任公司,20%
0,江苏北方湖光光电有限公司,无锡湖光北方光电有限公司,28.46588%
1,江苏北方湖光光电有限公司,北方通用电子集团有限公司,100%
2,江苏北方湖光光电有限公司,无锡北方湖光光电有限公司,18.99063%
3,江苏北方湖光光电有限公司,华太极光光电技术有限公司,21.42857%
0,江苏华东机房集团有限公司,常州市华东防静电架空地板有限公司,51%
1,江苏华东机房集团有限公司,常州市华东金泰机房工程有限公司,51%
2,江苏华东机房集团有限公司,常州金士达通讯设备有限公司,51%
0,江苏华亚化纤有限公司,江苏新亚投资管理有限公司,40%
1,江苏华亚化纤有限公司,宜兴市联丰农村小额贷款有限公司,5%
2,江苏华亚化纤有限公司,南京市雨花台区金东农村小额贷款有限公司,60%
3,江苏华亚化纤有限公司,江苏明阳化纤有限公司,79.38%
4,江苏华亚化纤有限公司,江苏华亚新能源有限公司,100%
0,江苏华伦化工有限公司,华伦纳路新材料有限公司,50%
1,江苏华伦化工有限公司,江苏华伦星聚河化工销售有限公司,100%
2,江苏华伦化工有限公司,江苏祥泰化工科技有限公司,100%
3,江苏华伦化工有限公司,华伦新材料（南通）有限公司,100%
4,江苏华伦化工有限公司,华伦新材料（安庆）有限公司,100%
5,江苏华伦化工有限公司,江苏江都吉银村镇银行股份有限公司,10%
0,江苏华信塑业发展有限公司,上海沂宁科技有限公司,100%
1,江苏华信塑业发展有限公司,江苏新沂农村商业银行股份有限公司,0.11704%
0,江苏华光双顺机械制造有限公司,扬州市华光双顺混凝土制品有限公司,30%
1,江苏华光双顺机械制造有限公司,扬州市江都区顺鑫农村小额贷款有限公司,40%
0,江苏华光粉末有限公司,江苏华光新材料科技有限公司,100%
1,江苏华光粉末有限公司,华光粉末涂料（天津）有限公司,99%
2,江苏华光粉末有限公司,常州华之康新材料科技有限公司,99%
3,江苏华光粉末有限公司,常州华之光智能科技有限公司,99%
0,江苏华兴电子有限公司,江苏志昇投资管理咨询有限公司,5%
1,江苏华兴电子有限公司,江苏瑞丰电子有限公司,41.93548%
0,江苏华士集团公司,江阴华士道勃尔体育用品有限公司,49%
1,江苏华士集团公司,江苏华士海腾国际贸易有限公司,100%
2,江苏华士集团公司,江阴市大江纺织有限公司,50%
3,江苏华士集团公司,江阴道勃尔塑胶有限公司,51%
4,江苏华士集团公司,江阴兴钢金属制品有限公司,50%
5,江苏华士集团公司,江阴市华士大酒店有限公司,50%
0,江苏华宇印涂设备集团有限公司,南通华宇印铁制罐有限公司,100%
1,江苏华宇印涂设备集团有限公司,江苏华悠宇环保工程有限公司,-
0,江苏华宇灯具有限公司,江苏丹阳农村商业银行股份有限公司,0.44737%
0,江苏华宇电缆有限公司,常州市华智电器有限公司,83.33333%
1,江苏华宇电缆有限公司,江苏华聚母线有限公司,26.55555%
2,江苏华宇电缆有限公司,常州华图高分子材料有限公司,100%
3,江苏华宇电缆有限公司,常州华迈电工合金有限公司,100%
0,江苏华宏实业集团有限公司,江阴华宏国际贸易有限公司,100%
1,江苏华宏实业集团有限公司,江阴市华宏化纤有限公司,100%
2,江苏华宏实业集团有限公司,江阴和宏精工科技有限公司,100%
3,江苏华宏实业集团有限公司,江阴宏凯化纤有限公司,70%
4,江苏华宏实业集团有限公司,江阴市华宏污水处理有限公司,100%
5,江苏华宏实业集团有限公司,江阴市城东环保新能源有限公司,100%
6,江苏华宏实业集团有限公司,江阴华凯聚酯有限公司,69.80167%
7,江苏华宏实业集团有限公司,江阴华晟置业有限公司,55.45455%
8,江苏华宏实业集团有限公司,江阴华宏废旧物资回收有限公司,50%
9,江苏华宏实业集团有限公司,江苏华宏科技股份有限公司,34.52%
10,江苏华宏实业集团有限公司,江阴市龙宏污水处理有限公司,30%
11,江苏华宏实业集团有限公司,江阴华宏投资担保有限公司,5%
12,江苏华宏实业集团有限公司,江阴市华宏生态园有限公司,10%
13,江苏华宏实业集团有限公司,江阴市华宏房地产开发有限公司,28.75%
14,江苏华宏实业集团有限公司,国药控股江阴华宏医药有限公司,14.43004%
15,江苏华宏实业集团有限公司,江阴海得汇元投资合伙企业（有限合伙）,25%
0,江苏省华宝纺织有限公司,江苏华圣纺织有限公司,100%
1,江苏省华宝纺织有限公司,盐城滨香王香肠有限公司,40%
2,江苏省华宝纺织有限公司,江苏金创融资再担保股份有限公司,0.2715%
0,江苏华明实业有限公司,江苏中焰建设科技有限公司,65%
0,江苏华机环保设备有限公司,张家港华兴进出口有限公司,80%
1,江苏华机环保设备有限公司,张家港市华兴纸业有限公司,75%
