,企业名称,被投资企业名称,投资比例
0,见诚自行车（太仓）有限公司,安徽见诚自行车有限公司,99%
0,记忆科技（深圳）有限公司,东莞记忆存储科技有限公司,-
1,记忆科技（深圳）有限公司,深圳忆联信息系统有限公司,-
2,记忆科技（深圳）有限公司,北京记忆芯科科技有限公司,51%
3,记忆科技（深圳）有限公司,深圳记忆云储科技有限公司,100%
4,记忆科技（深圳）有限公司,深圳市海威系统有限公司,100%
5,记忆科技（深圳）有限公司,深圳忆芯信息技术有限公司,61.0953%
0,许昌响当当食品有限公司,河南响当当电子商务有限公司,100%
0,许昌宏伟实业（集团）有限公司,许昌农村商业银行股份有限公司,-
0,许昌帝豪化纤纺织有限公司,许昌农村商业银行股份有限公司,-
0,许昌帝豪实业公司,许昌永昌印务有限公司,34.66667%
1,许昌帝豪实业公司,驻马店发时达工贸有限公司,44.51766%
2,许昌帝豪实业公司,许昌金叶科技有限公司,10%
0,许昌恒丰实业有限公司,许昌农村商业银行股份有限公司,-
0,许昌县正和纺织有限公司,许昌县沃德小额贷款有限公司,50%
1,许昌县正和纺织有限公司,许昌农村商业银行股份有限公司,-
2,许昌县正和纺织有限公司,河南许昌许都农村商业银行股份有限公司,2%
0,许昌裕丰纺织有限公司,许昌裕昌恒实业有限公司,37.5%
1,许昌裕丰纺织有限公司,新疆裕鑫源纺织有限公司,100%
2,许昌裕丰纺织有限公司,许昌市魏都区裕丰小额贷款股份有限公司,50%
3,许昌裕丰纺织有限公司,许昌市恒泰担保有限公司,40%
4,许昌裕丰纺织有限公司,沙湾县棉花产业有限责任公司,18%
0,许昌龙岗发电有限公司,禹州市通达实业发展有限公司,90.65422%
0,许继集团有限公司,哈尔滨电工仪表研究所有限公司,100%
1,许继集团有限公司,许继集团国际工程有限公司,100%
2,许继集团有限公司,新疆许继电力设备有限责任公司,100%
3,许继集团有限公司,许继电器设备公司,100%
4,许继集团有限公司,北京许继新能源发展有限公司,100%
5,许继集团有限公司,许昌许继物资有限公司,100%
6,许继集团有限公司,河南源网荷储电气研究院有限公司,100%
7,许继集团有限公司,许昌许继风电科技有限公司,93.18182%
8,许继集团有限公司,焦作韩电发电有限公司,88.54708%
9,许继集团有限公司,许昌许继矿业有限公司,100%
10,许继集团有限公司,福州许继电气有限公司,99.25%
11,许继集团有限公司,许昌许继换电服务有限公司,100%
12,许继集团有限公司,许昌昌北电力设备配套有限公司,60%
13,许继集团有限公司,许昌许继电科储能技术有限公司,70%
14,许继集团有限公司,河北雄安许继电科综合能源技术有限公司,60%
15,许继集团有限公司,许继三铃专用汽车有限公司,60%
16,许继集团有限公司,许继（厦门）智能电力设备股份有限公司,75%
17,许继集团有限公司,许继电气股份有限公司,38.31%
18,许继集团有限公司,许继时代技术有限公司,55%
19,许继集团有限公司,上海贝莱爱特系统工程股份有限公司,15.44718%
20,许继集团有限公司,中原证券股份有限公司,40.62716%
21,许继集团有限公司,辽宁许继富士电缆有限公司,1.2%
22,许继集团有限公司,河南许继新华控制技术有限公司,2%
23,许继集团有限公司,中国电气装备集团供应链科技有限公司,15%
24,许继集团有限公司,中国电气装备集团投资有限公司,10%
25,许继集团有限公司,许昌继保测控仪表有限公司,7.5%
0,诏安县安邦水产食品有限公司,大有海洋（厦门）集团有限公司,4%
0,诏安县能裕食品有限公司,诏安县农村信用合作联社,-
0,诗丽雅化妆品（泉州）有限公司,上海沃程贸易发展有限公司,100%
0,诚丰家具（中国）有限公司,福建诚丰装饰设计工程有限公司,48%
0,诚志股份有限公司,珠海诚志通发展有限公司,100%
1,诚志股份有限公司,诚志科技园（江西）发展有限公司,100%
2,诚志股份有限公司,诚志生命科技有限公司,100%
3,诚志股份有限公司,珠海诚志利华科技有限公司,100%
4,诚志股份有限公司,南京诚志清洁能源有限公司,100%
5,诚志股份有限公司,上海诚志置业有限公司,100%
6,诚志股份有限公司,河北诚志永昌化工有限公司,100%
7,诚志股份有限公司,青岛诚志华青新材料有限公司,100%
8,诚志股份有限公司,北京诚志利华科技发展有限公司,100%
9,诚志股份有限公司,北京诚志瑞华医院投资管理有限公司,100%
10,诚志股份有限公司,丹东诚志医院投资管理有限公司,60.00004%
11,诚志股份有限公司,北京诚志永华科技股份有限公司,66.66667%
12,诚志股份有限公司,安徽诚志显示玻璃有限公司,100%
13,诚志股份有限公司,北京诚志高科生物科技有限公司,93.6%
14,诚志股份有限公司,诚志空气产品氢能源科技有限公司,60%
15,诚志股份有限公司,梁山菱花诚志生物工程有限公司,5%
16,诚志股份有限公司,苏州汇清恒泰投资合伙企业（有限合伙）,24.87562%
17,诚志股份有限公司,安徽宝龙环保科技有限公司,42.60062%
18,诚志股份有限公司,青岛青迈高能电子辐照有限公司,26.78617%
19,诚志股份有限公司,福建德美股权投资有限公司,16%
20,诚志股份有限公司,诚健保（北京）咨询服务有限公司,33%
21,诚志股份有限公司,山西天诚创新股权投资合伙企业（有限合伙）,39.92016%
22,诚志股份有限公司,智联万维科技有限公司,38.70011%
0,诚益光学（厦门）有限公司,厦门诚购商贸有限公司,55%
1,诚益光学（厦门）有限公司,派丽蒙光学（厦门）有限公司,100%
2,诚益光学（厦门）有限公司,厦门美格金顿科技有限公司,60%
3,诚益光学（厦门）有限公司,厦门富沣房地产开发有限公司,3.81679%
0,诸城市万年食品有限公司,诸城宝纳食品有限公司,70%
1,诸城市万年食品有限公司,山东诸城农村商业银行股份有限公司,1.01616%
0,诸城市三维管件有限公司,诸城市三迪商贸有限公司,98%
0,诸城中康农业开发有限公司,诸城市华盛源蔬菜专业合作社,50%
0,诸城市中联服装印花有限公司,诸城市鼎联担保有限公司,5.82524%
0,诸城市义和车桥有限公司,长沙义和车桥有限公司,100%
1,诸城市义和车桥有限公司,山东普克汽车饰件有限公司,100%
2,诸城市义和车桥有限公司,龙口恒业企业管理服务中心（有限合伙）,26.57634%
3,诸城市义和车桥有限公司,诸城市义和小额贷款股份有限公司,90%
4,诸城市义和车桥有限公司,山东诸城中银富登村镇银行有限责任公司,9%
5,诸城市义和车桥有限公司,山东义和报废机动车拆解有限公司,100%
6,诸城市义和车桥有限公司,诸城瑞信小额贷款股份有限公司,10%
7,诸城市义和车桥有限公司,山东义和鼎晟机械制造有限公司,100%
8,诸城市义和车桥有限公司,山东隆嘉燃气有限公司,10%
9,诸城市义和车桥有限公司,诸城隆硕产业投资合伙企业（有限合伙）,9.9995%
10,诸城市义和车桥有限公司,山东诸城农村商业银行股份有限公司,0.68275%
11,诸城市义和车桥有限公司,北汽福田汽车股份有限公司,0.75%
12,诸城市义和车桥有限公司,山东大业股份有限公司,1.3%
13,诸城市义和车桥有限公司,智科恒业重型机械股份有限公司,0.5305%
14,诸城市义和车桥有限公司,山东汇峰装备科技股份有限公司,5.81395%
15,诸城市义和车桥有限公司,浙江新瑞立汽配有限公司,0.56647%
16,诸城市义和车桥有限公司,北京智科产业投资控股集团股份有限公司,1.49298%
17,诸城市义和车桥有限公司,昆山同日工业自动化有限公司,3.47212%
0,诸城市义昌纺织印染有限公司,山东洁万佳环保工程有限公司,51%
0,诸城市北辰机械有限公司,智科恒业重型机械股份有限公司,0.26525%
0,诸城市升荣木业有限公司,诸城市相州镇泰丰农村资金互助社（专业合作社）,-
0,诸城市华欣制衣有限公司,诸城市鼎联担保有限公司,4.85437%
0,诸城市圣阳机械有限公司,山东圣阳机械有限公司,94%
0,诸城市天工造纸机械有限公司,山东天工欧凯环保科技有限公司,4%
0,诸城市宏升机械有限公司,山东青州农村商业银行股份有限公司,0.27577%
0,诸城市日康食品有限公司,诸城市鼎联担保有限公司,2.42718%
0,诸城市松源木业有限公司,山东省安达全地形车制造有限公司,10%
1,诸城市松源木业有限公司,诸城市舜泰投资有限公司,4.30108%
2,诸城市松源木业有限公司,诸城蓝海木材物流有限公司,49%
3,诸城市松源木业有限公司,诸城市桦林木业有限公司,100%
4,诸城市松源木业有限公司,山东莱芜农村商业银行股份有限公司,0.2%
5,诸城市松源木业有限公司,诸城华源生物质科技有限公司,100%
6,诸城市松源木业有限公司,山东诸城农村商业银行股份有限公司,0.34982%
0,诸城市永祥食品有限公司,诸城市凯瑞担保有限公司,16%
0,诸城市润生淀粉有限公司,诸城市润生生物科技有限公司,60%
1,诸城市润生淀粉有限公司,山东润东生物工程有限公司,88.78676%
2,诸城市润生淀粉有限公司,诸城市润生农业科技有限公司,60%
3,诸城市润生淀粉有限公司,山东诸城农村商业银行股份有限公司,0.33317%
0,诸城市祥合轮胎有限公司,诸城市三福橡胶轮胎有限公司,50%
0,诸城市福日机械有限公司,诸城市福舜汽车贸易有限公司,100%
1,诸城市福日机械有限公司,上海福晟严峻贸易有限公司,100%
0,诸城市绿园食品有限公司,山东恒泰源通典当有限公司,20%
0,诸城市绿桑工艺品有限公司,诸城市相州镇泰丰农村资金互助社（专业合作社）,-
0,诸城市贝斯特工贸有限公司,诸城市天正商贸有限公司,80%
1,诸城市贝斯特工贸有限公司,新疆贝斯特包装有限公司,100%
2,诸城市贝斯特工贸有限公司,山东诸城中银富登村镇银行有限责任公司,5%
3,诸城市贝斯特工贸有限公司,诸城市龙光热电有限公司,25.69615%
0,诸城市金日东造纸机械有限公司,山东诸城农村商业银行股份有限公司,0.16658%
0,诸城颐鑫制衣有限公司,诸城吉富服装整理有限公司,30%
0,诸城麦德宾服饰有限公司,诸城市鼎联担保有限公司,2.42718%
0,诸城龙祥钢业有限公司,诸城市恒生小额贷款股份有限公司,10%
0,诸暨市中天工业有限公司,博创智能装备股份有限公司,21.63218%
0,诸暨市亿霸龙保温材料有限公司,诸暨市亿霸制冷科技有限公司,0.79365%
0,诸暨市冠中针织制衣厂,诸暨冠中制衣有限公司,60%
0,诸暨华达纺织有限公司,湖北石首农村商业银行股份有限公司,2.69231%
0,诸暨市嘉嘉机械有限公司,诸暨市嘉宣机械有限公司,90%
0,诸暨市天然气有限公司,诸暨市交投石化燃气经营有限公司,13%
0,诸暨市天马服装有限公司,浙江步祥进出口有限公司,30%
1,诸暨市天马服装有限公司,浙江华睿医疗创业投资有限公司,5%
2,诸暨市天马服装有限公司,浙江华睿庆余投资有限公司,0.88235%
3,诸暨市天马服装有限公司,浙江诸暨华恒置业有限公司,10%
0,诸暨市安邦服装有限公司,诸暨宏事达袜业有限公司,33.33333%
0,诸暨市康宇弹簧有限公司,诸暨康宇精密零部件科技有限公司,25%
0,诸暨成龙袜业有限公司,诸暨市民惠担保投资有限公司,1%
0,诸暨市昌达环保机械设备有限公司,诸暨市天兴环保设备有限公司,100%
0,诸暨市海纳特钢有限公司,梅州广汽汽车弹簧有限公司,5%
1,诸暨市海纳特钢有限公司,诸暨市广纳金属材料有限公司,100%
2,诸暨市海纳特钢有限公司,启东市海纳特钢有限公司,66.66667%
0,诸暨市甲马制衣厂,诸暨市甲马服饰有限公司,2.42448%
0,诸暨市立勤纺织有限公司,诸暨市立勤生态农业开发有限公司,72%
0,诸暨市第一棉纺织厂,诸暨市立业棉纺织有限公司,70%
