,企业名称,被投资企业名称,投资比例
4,天津天女化工集团股份有限公司,天津天女盛源进出口贸易有限公司,29%
5,天津天女化工集团股份有限公司,天津天智精细化工有限公司,30%
6,天津天女化工集团股份有限公司,天津清源置业股份有限公司,6.13779%
0,天津市天寅机电有限公司,天津市纺织针布厂,100%
1,天津市天寅机电有限公司,天津市纺织机械器材研究所有限公司,100%
2,天津市天寅机电有限公司,天津市纺织器材有限公司,100%
3,天津市天寅机电有限公司,天津市金矛梳理器材有限公司,34.80881%
4,天津市天寅机电有限公司,天津市天久房屋租赁有限公司,66%
5,天津市天寅机电有限公司,天津市靖隆纺织橡胶有限公司,84.70353%
6,天津市天寅机电有限公司,天津市纺织机械专件厂,100%
7,天津市天寅机电有限公司,天津红枫谷家具有限公司,18%
8,天津市天寅机电有限公司,天津市正平钢领有限公司,18%
9,天津市天寅机电有限公司,天津市瑞津房地产开发有限公司,7.647%
0,天津天工缝纫机公司,天津市华源人力资源服务有限公司,100%
0,天津市天开高压电力成套技术有限公司,天津市天开高压设备制造有限公司,100%
0,天津市天民包装材料厂,天津市天民包装材料厂,100%
0,天津天石休闲用品有限公司,苏州添衣承纺织有限公司,100%
0,天津市天矿电器设备有限公司,天津市莱福温科技发展有限公司,15%
0,天津市天磁有限公司,天津市天磁科技有限公司,70%
1,天津市天磁有限公司,天津市天磁净化工程有限公司,40%
2,天津市天磁有限公司,天津ＴＭＴ磁材有限公司,29.99969%
0,天津天纺投资控股有限公司,天津天投飞天家用纺织科技有限公司,100%
1,天津天纺投资控股有限公司,保山天纺科技有限公司,100%
2,天津天纺投资控股有限公司,千琴（上海）有限公司,100%
3,天津天纺投资控股有限公司,上海室谷国际贸易有限公司,100%
4,天津天纺投资控股有限公司,天津抵羊智造有限公司,100%
5,天津天纺投资控股有限公司,上海天申实业发展有限公司,90%
6,天津天纺投资控股有限公司,河北天纺抵羊纺织有限公司,100%
7,天津天纺投资控股有限公司,天津天纺生产力促进股份有限公司,89%
8,天津天纺投资控股有限公司,天津天宝纺联股权投资基金合伙企业（有限合伙）,89.47368%
9,天津天纺投资控股有限公司,艾斯艾姆开国际贸易（上海）有限公司,100%
10,天津天纺投资控股有限公司,美艾达（上海）有限公司,100%
11,天津天纺投资控股有限公司,天津天宝华检股权投资基金合伙企业（有限合伙）,85.71429%
12,天津天纺投资控股有限公司,天津新益纺织有限公司,60%
13,天津天纺投资控股有限公司,天津服装进出口股份有限公司,48.97241%
14,天津天纺投资控股有限公司,天津天纺国际融资租赁有限公司,75%
15,天津天纺投资控股有限公司,天津市天羊纺织有限公司,40%
16,天津天纺投资控股有限公司,天津新运纺织有限公司,60%
17,天津天纺投资控股有限公司,天津天纺高新物流有限公司,60%
18,天津天纺投资控股有限公司,天津纺织集团进出口股份有限公司,67.76119%
19,天津天纺投资控股有限公司,天纺标检测认证股份有限公司,59.52%
20,天津天纺投资控股有限公司,天津自贸通外贸服务股份有限公司,51%
21,天津天纺投资控股有限公司,天津市天宝保险代理有限公司,20%
22,天津天纺投资控股有限公司,天津菲多拉仁立毛纺织有限公司,30%
23,天津天纺投资控股有限公司,天津天纺小额贷款有限责任公司,30%
24,天津天纺投资控股有限公司,天津铜牛信息科技有限公司,39%
25,天津天纺投资控股有限公司,天津天投华泰国际贸易有限公司,30%
26,天津天纺投资控股有限公司,天津天泰服装进出口股份有限公司,25.14286%
27,天津天纺投资控股有限公司,天津市赛远科技有限公司,32.5%
28,天津天纺投资控股有限公司,天津天宝创业投资有限公司,35.53%
29,天津天纺投资控股有限公司,天津天纺时尚舞台服饰有限公司,21%
30,天津天纺投资控股有限公司,天津新燕莎奥特莱斯商业有限公司,10%
31,天津天纺投资控股有限公司,天津健龙科技有限公司,10%
32,天津天纺投资控股有限公司,天津新岸创意产业投资有限公司,10%
33,天津天纺投资控股有限公司,渤海证券股份有限公司,0.53506%
0,天津天药药业股份有限公司,天津金耀生物科技有限公司,76.10816%
1,天津天药药业股份有限公司,天津市天发药业进出口有限公司,100%
2,天津天药药业股份有限公司,天津市三隆化工有限公司,99.6926%
3,天津天药药业股份有限公司,保定北瑞甾体生物有限公司,10.10101%
4,天津天药药业股份有限公司,江西百思康瑞药业有限公司,29.99462%
5,天津天药药业股份有限公司,天津金耀药业有限公司,62%
6,天津天药药业股份有限公司,天津金耀信卓国际贸易有限公司,100%
7,天津天药药业股份有限公司,天津国展中心股份有限公司,19.60198%
8,天津天药药业股份有限公司,天津药业研究院股份有限公司,24.39%
9,天津天药药业股份有限公司,天津金耀集团湖北天药药业股份有限公司,51%
10,天津天药药业股份有限公司,北方国际信托股份有限公司,3.36688%
11,天津天药药业股份有限公司,天津泰信资产管理有限责任公司,3.24971%
0,天津天钢石油专用管制造有限公司,天津滨海天成石油钻采器材有限公司,93.22034%
0,天津天铁冶金集团有限公司,天津铁厂有限公司,100%
0,天津市天铁轧二制钢有限公司,渤海钢铁集团财务有限公司,9%
1,天津市天铁轧二制钢有限公司,天津市拓普精密轧钢有限责任公司,29.3%
2,天津市天铁轧二制钢有限公司,天津市天铁科技企业孵化器有限公司,100%
3,天津市天铁轧二制钢有限公司,天津正则人力资源管理有限公司,100%
4,天津市天铁轧二制钢有限公司,天津恒利鑫玉小额贷款有限公司,70%
5,天津市天铁轧二制钢有限公司,天津重铁成钢业有限公司,50%
0,天津市天锻压力机有限公司,天津天锻航空科技有限公司,51%
1,天津市天锻压力机有限公司,天津市天锻海洋工程技术有限公司,35%
0,天津天鼎纺织集团有限公司,天津市第二棉纺织有限责任公司,100%
0,天津太平洋机电技术及设备有限公司,天津太平洋超高压设备有限公司,59.69697%
0,天津太河制药有限公司,天津百奥制药有限公司,8%
0,天津奥林股份有限公司,天津奥林门业有限公司,100%
0,天津市威曼生物材料有限公司,深圳市博恩医疗器材有限公司,11.4286%
1,天津市威曼生物材料有限公司,天津市圣格生物工程有限公司,100%
0,天津市宇刚保温建材有限公司,天津市东方巨龙建材科技有限公司,50%
1,天津市宇刚保温建材有限公司,天津市宇刚装饰工程有限公司,100%
2,天津市宇刚保温建材有限公司,鄂尔多斯市晟华达节能科技有限公司,70.00179%
0,天津安传电子有限公司,天津至富压铸有限公司,45.4%
0,天津市安兴工业气体有限公司,天津市安兴盛工业气体销售有限公司,5%
0,天津市安正电力高分子材料有限公司,贵州国力铝合金新材料有限公司,100%
0,天津完达山乳品有限公司,天津完达山畜牧养殖有限公司,100%
0,天津宏仁堂药业有限公司,河北正定农村商业银行股份有限公司,65.285%
0,天津宏大纺织机械有限公司,天津纺织机械有限责任公司,15%
0,天津宏观纸制品有限公司,宏德（天津）供应链管理有限公司,60%
0,天津市宏远钛铁有限公司,中电建大桥宏远（天津）光伏有限公司,24%
1,天津市宏远钛铁有限公司,天津鑫宇隆矿产品有限公司,100%
2,天津市宏远钛铁有限公司,天津市欣德泰铁粉有限公司,100%
3,天津市宏远钛铁有限公司,天津市凯特隆焊接材料有限公司,100%
4,天津市宏远钛铁有限公司,中电建（天津）新能源开发有限公司,25%
0,天津市实丰液压机械有限公司,天津实丰机械销售有限公司,100%
1,天津市实丰液压机械有限公司,天津艾博瑞环保建材设备有限公司,100%
2,天津市实丰液压机械有限公司,天津实丰祥瑞企业管理咨询服务有限公司,100%
0,天津尚赫保健用品有限公司,尚赫（天津）科技开发有限公司,56.52039%
0,天津巴莫科技股份有限公司,成都巴莫科技有限责任公司,100%
1,天津巴莫科技股份有限公司,浙江巴莫科技有限责任公司,100%
0,天津庆南电子有限公司,天津基士腾科技有限公司,100%
0,天津市应氏服饰有限公司,天津以盘服饰有限公司,100%
1,天津市应氏服饰有限公司,天津应大电子商务有限公司,100%
0,天津市康业冷冻食品股份有限公司,天津市渤泰包装制品有限公司,100%
1,天津市康业冷冻食品股份有限公司,天津凤之篮生物技术开发有限公司,100%
2,天津市康业冷冻食品股份有限公司,天津伊利康业冷冻食品有限公司,45%
3,天津市康业冷冻食品股份有限公司,天津康友生物科技有限公司,100%
0,天津康顺化学有限公司,江苏鼎顺化学科技有限公司,80.00016%
0,天津市建城地基基础工程有限公司,天津瑞德天成建材贸易有限公司,100%
1,天津市建城地基基础工程有限公司,天津鼎业劳务服务有限公司,100%
2,天津市建城地基基础工程有限公司,天津鸿瑞机械设备租赁有限公司,100%
3,天津市建城地基基础工程有限公司,天津建城基业管桩有限公司,100%
4,天津市建城地基基础工程有限公司,天津市东丽区鑫德丰小额贷款有限公司,10%
5,天津市建城地基基础工程有限公司,天津建城基业投资有限公司,100%
0,天津市建电实业有限公司,天津建电环保设备有限公司,0.9%
1,天津市建电实业有限公司,天津建电电气股份有限公司,10%
2,天津市建电实业有限公司,天津建电控制设备有限公司,5%
0,天津开发区捷马车业有限公司,天津捷马电动科技有限公司,60%
0,天津开发区新创科工贸有限公司,新创（太仓）包装科技有限公司,99%
1,天津开发区新创科工贸有限公司,新创（唐山）包装科技有限公司,1%
0,天津开发区泰达保温材料有限公司,天津鸿泰管业有限公司,100%
0,天津开发区金鹏塑料异型材制造有限公司,天津金鹏铝材制造有限公司,81.48148%
1,天津开发区金鹏塑料异型材制造有限公司,天津市御苑投资有限公司,96%
2,天津开发区金鹏塑料异型材制造有限公司,天津金鹏管业有限公司,90.66667%
3,天津开发区金鹏塑料异型材制造有限公司,天津市凯德瑞塑料异型材制造有限公司,51.36186%
4,天津开发区金鹏塑料异型材制造有限公司,皇家乐宏建筑系统（天津）有限公司,2.09949%
0,天津市异型刃具厂,天津市量具刃具有限公司,100%
